8805.987671 -0.001427103225 5.26e-05
8808.979562 -0.0008265935638 8.86e-05
8810.974155 -0.002397126881 8.47e-05
8812.968749 -0.000899803603 0.000121
8814.963323 0.001109284367 9.12e-05
8816.957917 0.0003191720305 4e-05
8824.936175 -0.0127181444 0.0001317
8830.919803 0.00314523208 0.0001479
8832.914339 0.0007004624089 0.0001306
8834.908875 -0.00101275158 8.19e-05
8836.903392 -0.002337893666 7.95e-05
8850.864933 0.003034217418 6.04e-05
8852.859431 0.00399697351 0.0001007
8854.853909 0.004332227286 9.94e-05
8857.845627 0.003529554692 8.78e-05
8859.840086 0.001258420478 4.78e-05
8861.834545 0.001538889645 7.56e-05
8863.829005 2.170417137e-05 2.76e-05
8865.823464 0.001267767575 0.0001105
8867.817923 0.002249609363 6.16e-05
8870.809584 -0.0001270335908 7.83e-05
8872.804024 0.001945481466 0.0001041
8876.792904 0.001627552033 0.0001264
8878.787344 0.004151881847 3.29e-05
8880.781765 0.003023348179 9.9e-05
8882.776186 0.001357341783 9.46e-05
8884.770607 0.001503030583 4.45e-05
8886.765028 0.002053483226 8.4e-05
8888.759449 -0.006748454455 9.75e-05
8890.753851 -0.0004658232853 0.0001802
8892.748272 -0.0003522375072 7.82e-05
8894.742674 -0.0002383885093 0.0001
8897.734277 -0.000980618427 5.74e-05
8902.720281 -9.849435194e-05 0.000172
8904.714683 0.0007089095932 0.0001251
8907.706286 0.0009909278998 0.0001195
8911.69507 -0.001491177756 7.69e-05
8914.686654 -0.000499632704 0.0001088
8916.681056 -0.003580089667 0.0001072
8918.675438 0.0008788465237 0.0001393
8920.66984 0.0004753047247 6.36e-05
8922.664223 0.0006354660307 7.18e-05
8935.627796 -0.00302289267 0.0002453
8938.61938 -0.001052250064 9.03e-05
8940.613782 -0.003301798234 8.24e-05
8943.605384 -1.105733387e-05 0.0001824
8945.599786 -0.002635499932 6.44e-05
8948.591408 0.0008468535622 0.0001738
8950.58581 -0.001915060752 0.0001361
8952.580212 -0.001212298176 0.0001059
8954.574633 -0.003804782041 8.45e-05
8956.569054 -0.0002704607741 0.0001903
8958.563475 -0.002054489695 0.0001199
8960.557896 -0.001880404981 8.42e-05
8962.552317 -0.0007320927595 0.0001395
8964.546738 -0.0002965324966 0.0001246
8966.541178 -0.002155399321 9.84e-05
8969.532819 -0.00250358032 0.000118
8971.527259 0.0005272652175 0.0001829
8973.521719 -0.0001196657038 6.75e-05
8976.513379 -0.001413362769 7.8e-05
8978.507838 0.000892721675 0.0001316
8980.502298 2.14093267e-05 9.59e-05
8984.491216 -0.001044255126 0.0001027
8986.485695 0.001645375673 6.21e-05
8988.480154 0.0007871959168 0.0003136
8990.474633 -7.079264361e-05 0.0001152
8992.469131 -0.0004309186122 0.000104
8995.460848 5.860054056e-05 0.0001653
8998.452605 0.002566795274 5.52e-05
9000.447102 0.001223879154 6.55e-05
9002.4416 -0.001056295645 9.21e-05
9005.433375 0.001117627131 3.41e-05
9007.427892 0.001700943867 2.76e-05
9010.419687 0.003185511401 3.49e-05
9038.343575 0.002224991472 3.95e-05
9040.338168 0.001334780525 2.88e-05
9042.332781 0.004223573262 5.63e-05
9044.327394 9.884688714e-05 5.32e-05
9046.322007 0.003196628434 4.7e-05
9048.316619 0.001958175841 4.46e-05
9050.311251 0.00315604747 5.15e-05
9052.305864 -0.0004220714399 2.94e-05
9054.300496 0.002284589146 8.19e-05
9056.295128 0.0007127052122 2.06e-05
9058.289779 0.001663152069 4.14e-05
9070.257686 0.004517667184 6.77e-05
9072.252337 0.002629575062 7.3e-05
9074.247007 8.834799022e-06 6.25e-05
9076.241677 0.003332851592 7.18e-05
9078.236347 -0.0005669352921 7.59e-05
9083.223023 -0.0006226024588 5.21e-05
9085.217713 -0.001269325215 6.3e-05
9087.212383 -5.909570791e-05 7.32e-05
9089.207072 -0.00336047406 2.16e-05
9091.201762 -0.003769624609 6.43e-05
9095.191122 -0.001212098784 4.31e-05
9097.185811 -7.229984178e-05 8.92e-05
9099.1805 0.0008976865489 6.13e-05
9101.17519 0.0009943658581 4.22e-05
9103.169879 -0.0005736290761 4.53e-05
9105.164569 0.0019153793 4.24e-05
9107.159258 -0.00141139995 7.04e-05
9109.153948 -0.0006661409805 6.88e-05
9112.145991 -0.002352944917 0.0001257
9114.140681 0.001656969008 8.64e-05
9119.127395 -0.003455667046 0.0001217
9121.122084 -0.002692879232 3.93e-05
9123.116774 -0.0009036261225 6.88e-05
9125.111444 -0.001669490329 2.97e-05
9127.106134 -0.005857643887 3.23e-05
9129.100804 0.0002016734861 8.52e-05
9131.095493 -0.001869733927 4.86e-05
9133.090164 -0.001640216196 5.73e-05
9135.084834 -0.005194686258 0.0001902
9137.079504 -0.001333686105 0.0002128
9139.074174 -0.001431836793 4.47e-05
9141.068845 -0.00386155015 0.0001413
9143.063496 0.0009983791878 6.75e-05
9145.058166 -0.0001292641129 0.0001696
9147.052817 0.0003119521444 7.03e-05
9149.047468 -0.0005274267803 2.73e-05
9151.04212 0.0006006437463 5.26e-05
9153.036771 0.0001545746522 3.13e-05
9155.031403 -0.0005884136373 2.55e-05
9157.026035 -0.001129431925 5.87e-05
9159.020667 0.001597279882 4.03e-05
9161.015298 0.002761411417 8.06e-05
9163.00993 0.003006128112 5.41e-05
9166.001859 0.002276464478 7.63e-05
9167.996472 0.003071685013 8.18e-05
9169.991085 0.003613172613 3.02e-05
